Date,HomeTeam,AwayTeam,FTHG,FTAG,Season,League,Country,Game
1994-02-23,Osasuna,Zaragoza,0,0,1993-94,LaLiga,Spain,1994-02-23_Osasuna_Zaragoza
1994-02-23,Oviedo,Sociedad,2,1,1993-94,LaLiga,Spain,1994-02-23_Oviedo_Sociedad
1994-02-23,Santander,Real Madrid,1,3,1993-94,LaLiga,Spain,1994-02-23_Santander_Real Madrid
1994-02-23,Tenerife,Sp Gijon,3,0,1993-94,LaLiga,Spain,1994-02-23_Tenerife_Sp Gijon
1994-02-23,Valladolid,Barcelona,1,3,1993-94,LaLiga,Spain,1994-02-23_Valladolid_Barcelona
1994-02-23,Vallecano,Valencia,1,1,1993-94,LaLiga,Spain,1994-02-23_Vallecano_Valencia
1994-02-27,Albacete,Oviedo,5,0,1993-94,LaLiga,Spain,1994-02-27_Albacete_Oviedo
1994-02-27,Barcelona,La Coruna,3,0,1993-94,LaLiga,Spain,1994-02-27_Barcelona_La Coruna
1994-02-27,Celta,Vallecano,0,0,1993-94,LaLiga,Spain,1994-02-27_Celta_Vallecano
1994-02-27,Osasuna,Ath Bilbao,0,0,1993-94,LaLiga,Spain,1994-02-27_Osasuna_Ath Bilbao
1994-02-27,Real Madrid,Tenerife,1,1,1993-94,LaLiga,Spain,1994-02-27_Real Madrid_Tenerife
1994-02-27,Sevilla,Santander,2,1,1993-94,LaLiga,Spain,1994-02-27_Sevilla_Santander
1994-02-27,Sociedad,Ath Madrid,2,1,1993-94,LaLiga,Spain,1994-02-27_Sociedad_Ath Madrid
1994-02-27,Sp Gijon,Lerida,1,1,1993-94,LaLiga,Spain,1994-02-27_Sp Gijon_Lerida
1994-02-27,Valencia,Logrones,3,1,1993-94,LaLiga,Spain,1994-02-27_Valencia_Logrones
1994-02-27,Zaragoza,Valladolid,2,0,1993-94,LaLiga,Spain,1994-02-27_Zaragoza_Valladolid
1994-03-06,Ath Bilbao,Valencia,2,1,1993-94,LaLiga,Spain,1994-03-06_Ath Bilbao_Valencia
1994-03-06,Ath Madrid,Albacete,0,0,1993-94,LaLiga,Spain,1994-03-06_Ath Madrid_Albacete
1994-03-06,La Coruna,Zaragoza,1,1,1993-94,LaLiga,Spain,1994-03-06_La Coruna_Zaragoza
1994-03-06,Lerida,Real Madrid,2,1,1993-94,LaLiga,Spain,1994-03-06_Lerida_Real Madrid
1994-03-06,Logrones,Celta,1,1,1993-94,LaLiga,Spain,1994-03-06_Logrones_Celta
1994-03-06,Oviedo,Barcelona,1,3,1993-94,LaLiga,Spain,1994-03-06_Oviedo_Barcelona
1994-03-06,Santander,Sociedad,4,1,1993-94,LaLiga,Spain,1994-03-06_Santander_Sociedad
1994-03-06,Tenerife,Sevilla,2,1,1993-94,LaLiga,Spain,1994-03-06_Tenerife_Sevilla
1994-03-06,Valladolid,Osasuna,2,1,1993-94,LaLiga,Spain,1994-03-06_Valladolid_Osasuna
1994-03-06,Vallecano,Sp Gijon,2,1,1993-94,LaLiga,Spain,1994-03-06_Vallecano_Sp Gijon
1994-03-13,Albacete,Santander,3,0,1993-94,LaLiga,Spain,1994-03-13_Albacete_Santander
1994-03-13,Barcelona,Ath Madrid,5,3,1993-94,LaLiga,Spain,1994-03-13_Barcelona_Ath Madrid
1994-03-13,Celta,Valencia,1,2,1993-94,LaLiga,Spain,1994-03-13_Celta_Valencia
1994-03-13,Osasuna,La Coruna,0,0,1993-94,LaLiga,Spain,1994-03-13_Osasuna_La Coruna
1994-03-13,Real Madrid,Vallecano,5,2,1993-94,LaLiga,Spain,1994-03-13_Real Madrid_Vallecano
1994-03-13,Sevilla,Lerida,2,1,1993-94,LaLiga,Spain,1994-03-13_Sevilla_Lerida
1994-03-13,Sociedad,Tenerife,2,1,1993-94,LaLiga,Spain,1994-03-13_Sociedad_Tenerife
1994-03-13,Sp Gijon,Logrones,1,2,1993-94,LaLiga,Spain,1994-03-13_Sp Gijon_Logrones
1994-03-13,Valladolid,Ath Bilbao,1,1,1993-94,LaLiga,Spain,1994-03-13_Valladolid_Ath Bilbao
1994-03-13,Zaragoza,Oviedo,2,1,1993-94,LaLiga,Spain,1994-03-13_Zaragoza_Oviedo
1994-03-20,Ath Bilbao,Celta,2,1,1993-94,LaLiga,Spain,1994-03-20_Ath Bilbao_Celta
1994-03-20,Ath Madrid,Zaragoza,0,4,1993-94,LaLiga,Spain,1994-03-20_Ath Madrid_Zaragoza
1994-03-20,La Coruna,Valladolid,0,0,1993-94,LaLiga,Spain,1994-03-20_La Coruna_Valladolid
1994-03-20,Lerida,Sociedad,1,0,1993-94,LaLiga,Spain,1994-03-20_Lerida_Sociedad
1994-03-20,Logrones,Real Madrid,3,4,1993-94,LaLiga,Spain,1994-03-20_Logrones_Real Madrid
1994-03-20,Oviedo,Osasuna,1,0,1993-94,LaLiga,Spain,1994-03-20_Oviedo_Osasuna
1994-03-20,Santander,Barcelona,1,1,1993-94,LaLiga,Spain,1994-03-20_Santander_Barcelona
1994-03-20,Tenerife,Albacete,2,1,1993-94,LaLiga,Spain,1994-03-20_Tenerife_Albacete
1994-03-20,Valencia,Sp Gijon,1,0,1993-94,LaLiga,Spain,1994-03-20_Valencia_Sp Gijon
1994-03-20,Vallecano,Sevilla,2,1,1993-94,LaLiga,Spain,1994-03-20_Vallecano_Sevilla
1994-03-27,Albacete,Lerida,2,1,1993-94,LaLiga,Spain,1994-03-27_Albacete_Lerida
1994-03-27,Barcelona,Tenerife,2,1,1993-94,LaLiga,Spain,1994-03-27_Barcelona_Tenerife
1994-03-27,La Coruna,Ath Bilbao,4,1,1993-94,LaLiga,Spain,1994-03-27_La Coruna_Ath Bilbao
1994-03-27,Osasuna,Ath Madrid,0,1,1993-94,LaLiga,Spain,1994-03-27_Osasuna_Ath Madrid
1994-03-27,Real Madrid,Valencia,3,2,1993-94,LaLiga,Spain,1994-03-27_Real Madrid_Valencia
1994-03-27,Sevilla,Logrones,4,1,1993-94,LaLiga,Spain,1994-03-27_Sevilla_Logrones
1994-03-27,Sociedad,Vallecano,1,1,1993-94,LaLiga,Spain,1994-03-27_Sociedad_Vallecano
1994-03-27,Sp Gijon,Celta,2,1,1993-94,LaLiga,Spain,1994-03-27_Sp Gijon_Celta
1994-03-27,Valladolid,Oviedo,0,0,1993-94,LaLiga,Spain,1994-03-27_Valladolid_Oviedo
1994-03-27,Zaragoza,Santander,2,0,1993-94,LaLiga,Spain,1994-03-27_Zaragoza_Santander
1994-04-03,Ath Bilbao,Sp Gijon,7,0,1993-94,LaLiga,Spain,1994-04-03_Ath Bilbao_Sp Gijon
1994-04-03,Ath Madrid,Valladolid,2,0,1993-94,LaLiga,Spain,1994-04-03_Ath Madrid_Valladolid
1994-04-03,Celta,Real Madrid,3,2,1993-94,LaLiga,Spain,1994-04-03_Celta_Real Madrid
1994-04-03,Lerida,Barcelona,1,2,1993-94,LaLiga,Spain,1994-04-03_Lerida_Barcelona
1994-04-03,Logrones,Sociedad,2,0,1993-94,LaLiga,Spain,1994-04-03_Logrones_Sociedad
1994-04-03,Oviedo,La Coruna,2,5,1993-94,LaLiga,Spain,1994-04-03_Oviedo_La Coruna
1994-04-03,Santander,Osasuna,3,1,1993-94,LaLiga,Spain,1994-04-03_Santander_Osasuna
1994-04-03,Tenerife,Zaragoza,5,3,1993-94,LaLiga,Spain,1994-04-03_Tenerife_Zaragoza
1994-04-03,Valencia,Sevilla,1,1,1993-94,LaLiga,Spain,1994-04-03_Valencia_Sevilla
1994-04-03,Vallecano,Albacete,0,0,1993-94,LaLiga,Spain,1994-04-03_Vallecano_Albacete
1994-04-06,Albacete,Logrones,2,2,1993-94,LaLiga,Spain,1994-04-06_Albacete_Logrones
1994-04-06,Barcelona,Vallecano,1,0,1993-94,LaLiga,Spain,1994-04-06_Barcelona_Vallecano
1994-04-06,La Coruna,Ath Madrid,2,1,1993-94,LaLiga,Spain,1994-04-06_La Coruna_Ath Madrid
1994-04-06,Osasuna,Tenerife,1,0,1993-94,LaLiga,Spain,1994-04-06_Osasuna_Tenerife
1994-04-06,Oviedo,Ath Bilbao,3,0,1993-94,LaLiga,Spain,1994-04-06_Oviedo_Ath Bilbao
1994-04-06,Real Madrid,Sp Gijon,2,2,1993-94,LaLiga,Spain,1994-04-06_Real Madrid_Sp Gijon
1994-04-06,Sevilla,Celta,4,1,1993-94,LaLiga,Spain,1994-04-06_Sevilla_Celta
1994-04-06,Sociedad,Valencia,0,0,1993-94,LaLiga,Spain,1994-04-06_Sociedad_Valencia
1994-04-06,Valladolid,Santander,0,3,1993-94,LaLiga,Spain,1994-04-06_Valladolid_Santander
1994-04-06,Zaragoza,Lerida,1,1,1993-94,LaLiga,Spain,1994-04-06_Zaragoza_Lerida
1994-04-10,Ath Bilbao,Real Madrid,2,1,1993-94,LaLiga,Spain,1994-04-10_Ath Bilbao_Real Madrid
1994-04-10,Ath Madrid,Oviedo,0,3,1993-94,LaLiga,Spain,1994-04-10_Ath Madrid_Oviedo
1994-04-10,Celta,Sociedad,3,2,1993-94,LaLiga,Spain,1994-04-10_Celta_Sociedad
1994-04-10,Lerida,Osasuna,1,2,1993-94,LaLiga,Spain,1994-04-10_Lerida_Osasuna
1994-04-10,Logrones,Barcelona,0,0,1993-94,LaLiga,Spain,1994-04-10_Logrones_Barcelona
1994-04-10,Santander,La Coruna,0,1,1993-94,LaLiga,Spain,1994-04-10_Santander_La Coruna
1994-04-10,Sp Gijon,Sevilla,0,1,1993-94,LaLiga,Spain,1994-04-10_Sp Gijon_Sevilla
1994-04-10,Tenerife,Valladolid,0,2,1993-94,LaLiga,Spain,1994-04-10_Tenerife_Valladolid
1994-04-10,Valencia,Albacete,4,0,1993-94,LaLiga,Spain,1994-04-10_Valencia_Albacete
1994-04-10,Vallecano,Zaragoza,1,2,1993-94,LaLiga,Spain,1994-04-10_Vallecano_Zaragoza
1994-04-17,Albacete,Celta,0,4,1993-94,LaLiga,Spain,1994-04-17_Albacete_Celta
1994-04-17,Ath Madrid,Ath Bilbao,4,2,1993-94,LaLiga,Spain,1994-04-17_Ath Madrid_Ath Bilbao
1994-04-17,Barcelona,Valencia,3,1,1993-94,LaLiga,Spain,1994-04-17_Barcelona_Valencia
1994-04-17,La Coruna,Tenerife,2,0,1993-94,LaLiga,Spain,1994-04-17_La Coruna_Tenerife
1994-04-17,Osasuna,Vallecano,1,1,1993-94,LaLiga,Spain,1994-04-17_Osasuna_Vallecano
1994-04-17,Oviedo,Santander,3,0,1993-94,LaLiga,Spain,1994-04-17_Oviedo_Santander
1994-04-17,Sevilla,Real Madrid,0,1,1993-94,LaLiga,Spain,1994-04-17_Sevilla_Real Madrid
1994-04-17,Sociedad,Sp Gijon,0,1,1993-94,LaLiga,Spain,1994-04-17_Sociedad_Sp Gijon
1994-04-17,Valladolid,Lerida,0,2,1993-94,LaLiga,Spain,1994-04-17_Valladolid_Lerida
1994-04-17,Zaragoza,Logrones,1,1,1993-94,LaLiga,Spain,1994-04-17_Zaragoza_Logrones
1994-04-24,Ath Bilbao,Sevilla,1,1,1993-94,LaLiga,Spain,1994-04-24_Ath Bilbao_Sevilla
1994-04-24,Celta,Barcelona,0,4,1993-94,LaLiga,Spain,1994-04-24_Celta_Barcelona
1994-04-24,Lerida,La Coruna,0,0,1993-94,LaLiga,Spain,1994-04-24_Lerida_La Coruna
1994-04-24,Logrones,Osasuna,3,2,1993-94,LaLiga,Spain,1994-04-24_Logrones_Osasuna
1994-04-24,Real Madrid,Sociedad,0,1,1993-94,LaLiga,Spain,1994-04-24_Real Madrid_Sociedad
1994-04-24,Santander,Ath Madrid,2,0,1993-94,LaLiga,Spain,1994-04-24_Santander_Ath Madrid
1994-04-24,Sp Gijon,Albacete,1,0,1993-94,LaLiga,Spain,1994-04-24_Sp Gijon_Albacete
1994-04-24,Tenerife,Oviedo,2,2,1993-94,LaLiga,Spain,1994-04-24_Tenerife_Oviedo
1994-04-24,Valencia,Zaragoza,3,0,1993-94,LaLiga,Spain,1994-04-24_Valencia_Zaragoza
1994-04-24,Vallecano,Valladolid,0,1,1993-94,LaLiga,Spain,1994-04-24_Vallecano_Valladolid
1994-05-01,Albacete,Real Madrid,1,4,1993-94,LaLiga,Spain,1994-05-01_Albacete_Real Madrid
1994-05-01,Ath Madrid,Tenerife,2,0,1993-94,LaLiga,Spain,1994-05-01_Ath Madrid_Tenerife
1994-05-01,Barcelona,Sp Gijon,4,0,1993-94,LaLiga,Spain,1994-05-01_Barcelona_Sp Gijon
1994-05-01,La Coruna,Vallecano,0,0,1993-94,LaLiga,Spain,1994-05-01_La Coruna_Vallecano
1994-05-01,Osasuna,Valencia,3,3,1993-94,LaLiga,Spain,1994-05-01_Osasuna_Valencia
1994-05-01,Oviedo,Lerida,0,0,1993-94,LaLiga,Spain,1994-05-01_Oviedo_Lerida
1994-05-01,Santander,Ath Bilbao,2,2,1993-94,LaLiga,Spain,1994-05-01_Santander_Ath Bilbao
1994-05-01,Sociedad,Sevilla,0,0,1993-94,LaLiga,Spain,1994-05-01_Sociedad_Sevilla
1994-05-01,Valladolid,Logrones,2,0,1993-94,LaLiga,Spain,1994-05-01_Valladolid_Logrones
1994-05-01,Zaragoza,Celta,4,1,1993-94,LaLiga,Spain,1994-05-01_Zaragoza_Celta
1994-05-08,Celta,Osasuna,4,0,1993-94,LaLiga,Spain,1994-05-08_Celta_Osasuna
1994-05-08,Lerida,Ath Madrid,0,1,1993-94,LaLiga,Spain,1994-05-08_Lerida_Ath Madrid
1994-05-08,Logrones,La Coruna,0,2,1993-94,LaLiga,Spain,1994-05-08_Logrones_La Coruna
1994-05-08,Real Madrid,Barcelona,0,1,1993-94,LaLiga,Spain,1994-05-08_Real Madrid_Barcelona
1994-05-08,Sevilla,Albacete,2,0,1993-94,LaLiga,Spain,1994-05-08_Sevilla_Albacete
1994-05-08,Sociedad,Ath Bilbao,0,0,1993-94,LaLiga,Spain,1994-05-08_Sociedad_Ath Bilbao
1994-05-08,Sp Gijon,Zaragoza,0,3,1993-94,LaLiga,Spain,1994-05-08_Sp Gijon_Zaragoza
1994-05-08,Tenerife,Santander,1,0,1993-94,LaLiga,Spain,1994-05-08_Tenerife_Santander
1994-05-08,Valencia,Valladolid,5,1,1993-94,LaLiga,Spain,1994-05-08_Valencia_Valladolid
1994-05-08,Vallecano,Oviedo,0,0,1993-94,LaLiga,Spain,1994-05-08_Vallecano_Oviedo
1994-05-15,Albacete,Sociedad,1,1,1993-94,LaLiga,Spain,1994-05-15_Albacete_Sociedad
1994-05-15,Ath Bilbao,Tenerife,3,2,1993-94,LaLiga,Spain,1994-05-15_Ath Bilbao_Tenerife
1994-05-15,Ath Madrid,Vallecano,2,0,1993-94,LaLiga,Spain,1994-05-15_Ath Madrid_Vallecano
1994-05-15,Barcelona,Sevilla,5,2,1993-94,LaLiga,Spain,1994-05-15_Barcelona_Sevilla
1994-05-15,La Coruna,Valencia,0,0,1993-94,LaLiga,Spain,1994-05-15_La Coruna_Valencia
1994-05-15,Osasuna,Sp Gijon,3,0,1993-94,LaLiga,Spain,1994-05-15_Osasuna_Sp Gijon
1994-05-15,Oviedo,Logrones,1,2,1993-94,LaLiga,Spain,1994-05-15_Oviedo_Logrones
1994-05-15,Santander,Lerida,2,1,1993-94,LaLiga,Spain,1994-05-15_Santander_Lerida
1994-05-15,Valladolid,Celta,0,0,1993-94,LaLiga,Spain,1994-05-15_Valladolid_Celta
1994-05-15,Zaragoza,Real Madrid,4,1,1993-94,LaLiga,Spain,1994-05-15_Zaragoza_Real Madrid
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
NA,NA,NA,NA,NA,1993-94,LaLiga,Spain,NA_NA_NA
