Date,HomeTeam,AwayTeam,FTHG,FTAG,Season,League,Country,Game
2012-11-11,Newcastle,West Ham,0,1,2012-13,Premier,England,2012-11-11_Newcastle_West Ham
2012-11-17,Arsenal,Tottenham,5,2,2012-13,Premier,England,2012-11-17_Arsenal_Tottenham
2012-11-17,Liverpool,Wigan,3,0,2012-13,Premier,England,2012-11-17_Liverpool_Wigan
2012-11-17,Man City,Aston Villa,5,0,2012-13,Premier,England,2012-11-17_Man City_Aston Villa
2012-11-17,Newcastle,Swansea,1,2,2012-13,Premier,England,2012-11-17_Newcastle_Swansea
2012-11-17,Norwich,Man United,1,0,2012-13,Premier,England,2012-11-17_Norwich_Man United
2012-11-17,QPR,Southampton,1,3,2012-13,Premier,England,2012-11-17_QPR_Southampton
2012-11-17,Reading,Everton,2,1,2012-13,Premier,England,2012-11-17_Reading_Everton
2012-11-17,West Brom,Chelsea,2,1,2012-13,Premier,England,2012-11-17_West Brom_Chelsea
2012-11-18,Fulham,Sunderland,1,3,2012-13,Premier,England,2012-11-18_Fulham_Sunderland
2012-11-19,West Ham,Stoke,1,1,2012-13,Premier,England,2012-11-19_West Ham_Stoke
2012-11-24,Aston Villa,Arsenal,0,0,2012-13,Premier,England,2012-11-24_Aston Villa_Arsenal
2012-11-24,Everton,Norwich,1,1,2012-13,Premier,England,2012-11-24_Everton_Norwich
2012-11-24,Man United,QPR,3,1,2012-13,Premier,England,2012-11-24_Man United_QPR
2012-11-24,Stoke,Fulham,1,0,2012-13,Premier,England,2012-11-24_Stoke_Fulham
2012-11-24,Sunderland,West Brom,2,4,2012-13,Premier,England,2012-11-24_Sunderland_West Brom
2012-11-24,Wigan,Reading,3,2,2012-13,Premier,England,2012-11-24_Wigan_Reading
2012-11-25,Chelsea,Man City,0,0,2012-13,Premier,England,2012-11-25_Chelsea_Man City
2012-11-25,Southampton,Newcastle,2,0,2012-13,Premier,England,2012-11-25_Southampton_Newcastle
2012-11-25,Swansea,Liverpool,0,0,2012-13,Premier,England,2012-11-25_Swansea_Liverpool
2012-11-25,Tottenham,West Ham,3,1,2012-13,Premier,England,2012-11-25_Tottenham_West Ham
2012-11-27,Aston Villa,Reading,1,0,2012-13,Premier,England,2012-11-27_Aston Villa_Reading
2012-11-27,Sunderland,QPR,0,0,2012-13,Premier,England,2012-11-27_Sunderland_QPR
2012-11-28,Chelsea,Fulham,0,0,2012-13,Premier,England,2012-11-28_Chelsea_Fulham
2012-11-28,Everton,Arsenal,1,1,2012-13,Premier,England,2012-11-28_Everton_Arsenal
2012-11-28,Man United,West Ham,1,0,2012-13,Premier,England,2012-11-28_Man United_West Ham
2012-11-28,Southampton,Norwich,1,1,2012-13,Premier,England,2012-11-28_Southampton_Norwich
2012-11-28,Stoke,Newcastle,2,1,2012-13,Premier,England,2012-11-28_Stoke_Newcastle
2012-11-28,Swansea,West Brom,3,1,2012-13,Premier,England,2012-11-28_Swansea_West Brom
2012-11-28,Tottenham,Liverpool,2,1,2012-13,Premier,England,2012-11-28_Tottenham_Liverpool
2012-11-28,Wigan,Man City,0,2,2012-13,Premier,England,2012-11-28_Wigan_Man City
2012-12-01,Arsenal,Swansea,0,2,2012-13,Premier,England,2012-12-01_Arsenal_Swansea
2012-12-01,Fulham,Tottenham,0,3,2012-13,Premier,England,2012-12-01_Fulham_Tottenham
2012-12-01,Liverpool,Southampton,1,0,2012-13,Premier,England,2012-12-01_Liverpool_Southampton
2012-12-01,Man City,Everton,1,1,2012-13,Premier,England,2012-12-01_Man City_Everton
2012-12-01,QPR,Aston Villa,1,1,2012-13,Premier,England,2012-12-01_QPR_Aston Villa
2012-12-01,Reading,Man United,3,4,2012-13,Premier,England,2012-12-01_Reading_Man United
2012-12-01,West Brom,Stoke,0,1,2012-13,Premier,England,2012-12-01_West Brom_Stoke
2012-12-01,West Ham,Chelsea,3,1,2012-13,Premier,England,2012-12-01_West Ham_Chelsea
2012-12-02,Norwich,Sunderland,2,1,2012-13,Premier,England,2012-12-02_Norwich_Sunderland
2012-12-03,Newcastle,Wigan,3,0,2012-13,Premier,England,2012-12-03_Newcastle_Wigan
2012-12-08,Arsenal,West Brom,2,0,2012-13,Premier,England,2012-12-08_Arsenal_West Brom
2012-12-08,Aston Villa,Stoke,0,0,2012-13,Premier,England,2012-12-08_Aston Villa_Stoke
2012-12-08,Southampton,Reading,1,0,2012-13,Premier,England,2012-12-08_Southampton_Reading
2012-12-08,Sunderland,Chelsea,1,3,2012-13,Premier,England,2012-12-08_Sunderland_Chelsea
2012-12-08,Swansea,Norwich,3,4,2012-13,Premier,England,2012-12-08_Swansea_Norwich
2012-12-08,Wigan,QPR,2,2,2012-13,Premier,England,2012-12-08_Wigan_QPR
2012-12-09,Everton,Tottenham,2,1,2012-13,Premier,England,2012-12-09_Everton_Tottenham
2012-12-09,Man City,Man United,2,3,2012-13,Premier,England,2012-12-09_Man City_Man United
2012-12-09,West Ham,Liverpool,2,3,2012-13,Premier,England,2012-12-09_West Ham_Liverpool
2012-12-10,Fulham,Newcastle,2,1,2012-13,Premier,England,2012-12-10_Fulham_Newcastle
2012-12-11,Sunderland,Reading,3,0,2012-13,Premier,England,2012-12-11_Sunderland_Reading
2012-12-15,Liverpool,Aston Villa,1,3,2012-13,Premier,England,2012-12-15_Liverpool_Aston Villa
2012-12-15,Man United,Sunderland,3,1,2012-13,Premier,England,2012-12-15_Man United_Sunderland
2012-12-15,Newcastle,Man City,1,3,2012-13,Premier,England,2012-12-15_Newcastle_Man City
2012-12-15,Norwich,Wigan,2,1,2012-13,Premier,England,2012-12-15_Norwich_Wigan
2012-12-15,QPR,Fulham,2,1,2012-13,Premier,England,2012-12-15_QPR_Fulham
2012-12-15,Stoke,Everton,1,1,2012-13,Premier,England,2012-12-15_Stoke_Everton
2012-12-16,Tottenham,Swansea,1,0,2012-13,Premier,England,2012-12-16_Tottenham_Swansea
2012-12-16,West Brom,West Ham,0,0,2012-13,Premier,England,2012-12-16_West Brom_West Ham
2012-12-17,Reading,Arsenal,2,5,2012-13,Premier,England,2012-12-17_Reading_Arsenal
2012-12-22,Liverpool,Fulham,4,0,2012-13,Premier,England,2012-12-22_Liverpool_Fulham
2012-12-22,Man City,Reading,1,0,2012-13,Premier,England,2012-12-22_Man City_Reading
2012-12-22,Newcastle,QPR,1,0,2012-13,Premier,England,2012-12-22_Newcastle_QPR
2012-12-22,Southampton,Sunderland,0,1,2012-13,Premier,England,2012-12-22_Southampton_Sunderland
2012-12-22,Tottenham,Stoke,0,0,2012-13,Premier,England,2012-12-22_Tottenham_Stoke
2012-12-22,West Brom,Norwich,2,1,2012-13,Premier,England,2012-12-22_West Brom_Norwich
2012-12-22,West Ham,Everton,1,2,2012-13,Premier,England,2012-12-22_West Ham_Everton
2012-12-22,Wigan,Arsenal,0,1,2012-13,Premier,England,2012-12-22_Wigan_Arsenal
2012-12-23,Chelsea,Aston Villa,8,0,2012-13,Premier,England,2012-12-23_Chelsea_Aston Villa
2012-12-23,Swansea,Man United,1,1,2012-13,Premier,England,2012-12-23_Swansea_Man United
2012-12-26,Aston Villa,Tottenham,0,4,2012-13,Premier,England,2012-12-26_Aston Villa_Tottenham
2012-12-26,Everton,Wigan,2,1,2012-13,Premier,England,2012-12-26_Everton_Wigan
2012-12-26,Fulham,Southampton,1,1,2012-13,Premier,England,2012-12-26_Fulham_Southampton
2012-12-26,Man United,Newcastle,4,3,2012-13,Premier,England,2012-12-26_Man United_Newcastle
2012-12-26,Norwich,Chelsea,0,1,2012-13,Premier,England,2012-12-26_Norwich_Chelsea
2012-12-26,QPR,West Brom,1,2,2012-13,Premier,England,2012-12-26_QPR_West Brom
2012-12-26,Reading,Swansea,0,0,2012-13,Premier,England,2012-12-26_Reading_Swansea
2012-12-26,Stoke,Liverpool,3,1,2012-13,Premier,England,2012-12-26_Stoke_Liverpool
2012-12-26,Sunderland,Man City,1,0,2012-13,Premier,England,2012-12-26_Sunderland_Man City
2012-12-29,Arsenal,Newcastle,7,3,2012-13,Premier,England,2012-12-29_Arsenal_Newcastle
2012-12-29,Aston Villa,Wigan,0,3,2012-13,Premier,England,2012-12-29_Aston Villa_Wigan
2012-12-29,Fulham,Swansea,1,2,2012-13,Premier,England,2012-12-29_Fulham_Swansea
2012-12-29,Man United,West Brom,2,0,2012-13,Premier,England,2012-12-29_Man United_West Brom
2012-12-29,Norwich,Man City,3,4,2012-13,Premier,England,2012-12-29_Norwich_Man City
2012-12-29,Reading,West Ham,1,0,2012-13,Premier,England,2012-12-29_Reading_West Ham
2012-12-29,Stoke,Southampton,3,3,2012-13,Premier,England,2012-12-29_Stoke_Southampton
2012-12-29,Sunderland,Tottenham,1,2,2012-13,Premier,England,2012-12-29_Sunderland_Tottenham
2012-12-30,Everton,Chelsea,1,2,2012-13,Premier,England,2012-12-30_Everton_Chelsea
2012-12-30,QPR,Liverpool,0,3,2012-13,Premier,England,2012-12-30_QPR_Liverpool
2013-01-01,Man City,Stoke,3,0,2012-13,Premier,England,2013-01-01_Man City_Stoke
2013-01-01,Southampton,Arsenal,1,1,2012-13,Premier,England,2013-01-01_Southampton_Arsenal
2013-01-01,Swansea,Aston Villa,2,2,2012-13,Premier,England,2013-01-01_Swansea_Aston Villa
2013-01-01,Tottenham,Reading,3,1,2012-13,Premier,England,2013-01-01_Tottenham_Reading
2013-01-01,West Brom,Fulham,1,2,2012-13,Premier,England,2013-01-01_West Brom_Fulham
2013-01-01,West Ham,Norwich,2,1,2012-13,Premier,England,2013-01-01_West Ham_Norwich
2013-01-01,Wigan,Man United,0,4,2012-13,Premier,England,2013-01-01_Wigan_Man United
2013-01-02,Chelsea,QPR,0,1,2012-13,Premier,England,2013-01-02_Chelsea_QPR
2013-01-02,Liverpool,Sunderland,3,0,2012-13,Premier,England,2013-01-02_Liverpool_Sunderland
2013-01-02,Newcastle,Everton,1,2,2012-13,Premier,England,2013-01-02_Newcastle_Everton
2013-01-12,Aston Villa,Southampton,0,1,2012-13,Premier,England,2013-01-12_Aston Villa_Southampton
2013-01-12,Everton,Swansea,0,0,2012-13,Premier,England,2013-01-12_Everton_Swansea
2013-01-12,Fulham,Wigan,1,1,2012-13,Premier,England,2013-01-12_Fulham_Wigan
2013-01-12,Norwich,Newcastle,0,0,2012-13,Premier,England,2013-01-12_Norwich_Newcastle
2013-01-12,QPR,Tottenham,0,0,2012-13,Premier,England,2013-01-12_QPR_Tottenham
2013-01-12,Reading,West Brom,3,2,2012-13,Premier,England,2013-01-12_Reading_West Brom
2013-01-12,Stoke,Chelsea,0,4,2012-13,Premier,England,2013-01-12_Stoke_Chelsea
2013-01-12,Sunderland,West Ham,3,0,2012-13,Premier,England,2013-01-12_Sunderland_West Ham
2013-01-13,Arsenal,Man City,0,2,2012-13,Premier,England,2013-01-13_Arsenal_Man City
2013-01-13,Man United,Liverpool,2,1,2012-13,Premier,England,2013-01-13_Man United_Liverpool
2013-01-16,Chelsea,Southampton,2,2,2012-13,Premier,England,2013-01-16_Chelsea_Southampton
2013-01-19,Liverpool,Norwich,5,0,2012-13,Premier,England,2013-01-19_Liverpool_Norwich
2013-01-19,Man City,Fulham,2,0,2012-13,Premier,England,2013-01-19_Man City_Fulham
2013-01-19,Newcastle,Reading,1,2,2012-13,Premier,England,2013-01-19_Newcastle_Reading
2013-01-19,Swansea,Stoke,3,1,2012-13,Premier,England,2013-01-19_Swansea_Stoke
2013-01-19,West Brom,Aston Villa,2,2,2012-13,Premier,England,2013-01-19_West Brom_Aston Villa
2013-01-19,West Ham,QPR,1,1,2012-13,Premier,England,2013-01-19_West Ham_QPR
2013-01-19,Wigan,Sunderland,2,3,2012-13,Premier,England,2013-01-19_Wigan_Sunderland
2013-01-20,Chelsea,Arsenal,2,1,2012-13,Premier,England,2013-01-20_Chelsea_Arsenal
2013-01-20,Tottenham,Man United,1,1,2012-13,Premier,England,2013-01-20_Tottenham_Man United
2013-01-21,Southampton,Everton,0,0,2012-13,Premier,England,2013-01-21_Southampton_Everton
2013-01-23,Arsenal,West Ham,5,1,2012-13,Premier,England,2013-01-23_Arsenal_West Ham
2013-01-29,Aston Villa,Newcastle,1,2,2012-13,Premier,England,2013-01-29_Aston Villa_Newcastle
2013-01-29,QPR,Man City,0,0,2012-13,Premier,England,2013-01-29_QPR_Man City
2013-01-29,Stoke,Wigan,2,2,2012-13,Premier,England,2013-01-29_Stoke_Wigan
2013-01-29,Sunderland,Swansea,0,0,2012-13,Premier,England,2013-01-29_Sunderland_Swansea
2013-01-30,Arsenal,Liverpool,2,2,2012-13,Premier,England,2013-01-30_Arsenal_Liverpool
2013-01-30,Everton,West Brom,2,1,2012-13,Premier,England,2013-01-30_Everton_West Brom
2013-01-30,Fulham,West Ham,3,1,2012-13,Premier,England,2013-01-30_Fulham_West Ham
2013-01-30,Man United,Southampton,2,1,2012-13,Premier,England,2013-01-30_Man United_Southampton
2013-01-30,Norwich,Tottenham,1,1,2012-13,Premier,England,2013-01-30_Norwich_Tottenham
2013-01-30,Reading,Chelsea,2,2,2012-13,Premier,England,2013-01-30_Reading_Chelsea
2013-02-02,Arsenal,Stoke,1,0,2012-13,Premier,England,2013-02-02_Arsenal_Stoke
2013-02-02,Everton,Aston Villa,3,3,2012-13,Premier,England,2013-02-02_Everton_Aston Villa
2013-02-02,Fulham,Man United,0,1,2012-13,Premier,England,2013-02-02_Fulham_Man United
2013-02-02,Newcastle,Chelsea,3,2,2012-13,Premier,England,2013-02-02_Newcastle_Chelsea
2013-02-02,QPR,Norwich,0,0,2012-13,Premier,England,2013-02-02_QPR_Norwich
2013-02-02,Reading,Sunderland,2,1,2012-13,Premier,England,2013-02-02_Reading_Sunderland
2013-02-02,West Ham,Swansea,1,0,2012-13,Premier,England,2013-02-02_West Ham_Swansea
2013-02-02,Wigan,Southampton,2,2,2012-13,Premier,England,2013-02-02_Wigan_Southampton
2013-02-03,Man City,Liverpool,2,2,2012-13,Premier,England,2013-02-03_Man City_Liverpool
2013-02-03,West Brom,Tottenham,0,1,2012-13,Premier,England,2013-02-03_West Brom_Tottenham
2013-02-09,Chelsea,Wigan,4,1,2012-13,Premier,England,2013-02-09_Chelsea_Wigan
2013-02-09,Norwich,Fulham,0,0,2012-13,Premier,England,2013-02-09_Norwich_Fulham
2013-02-09,Southampton,Man City,3,1,2012-13,Premier,England,2013-02-09_Southampton_Man City
2013-02-09,Stoke,Reading,2,1,2012-13,Premier,England,2013-02-09_Stoke_Reading
2013-02-09,Sunderland,Arsenal,0,1,2012-13,Premier,England,2013-02-09_Sunderland_Arsenal
2013-02-09,Swansea,QPR,4,1,2012-13,Premier,England,2013-02-09_Swansea_QPR
2013-02-09,Tottenham,Newcastle,2,1,2012-13,Premier,England,2013-02-09_Tottenham_Newcastle
2013-02-10,Aston Villa,West Ham,2,1,2012-13,Premier,England,2013-02-10_Aston Villa_West Ham
2013-02-10,Man United,Everton,2,0,2012-13,Premier,England,2013-02-10_Man United_Everton
2013-02-11,Liverpool,West Brom,0,2,2012-13,Premier,England,2013-02-11_Liverpool_West Brom
2013-02-17,Liverpool,Swansea,5,0,2012-13,Premier,England,2013-02-17_Liverpool_Swansea
2013-02-23,Arsenal,Aston Villa,2,1,2012-13,Premier,England,2013-02-23_Arsenal_Aston Villa
2013-02-23,Fulham,Stoke,1,0,2012-13,Premier,England,2013-02-23_Fulham_Stoke
2013-02-23,Norwich,Everton,2,1,2012-13,Premier,England,2013-02-23_Norwich_Everton
2013-02-23,QPR,Man United,0,2,2012-13,Premier,England,2013-02-23_QPR_Man United
2013-02-23,Reading,Wigan,0,3,2012-13,Premier,England,2013-02-23_Reading_Wigan
2013-02-23,West Brom,Sunderland,2,1,2012-13,Premier,England,2013-02-23_West Brom_Sunderland
2013-02-24,Man City,Chelsea,2,0,2012-13,Premier,England,2013-02-24_Man City_Chelsea
2013-02-24,Newcastle,Southampton,4,2,2012-13,Premier,England,2013-02-24_Newcastle_Southampton
2013-02-25,West Ham,Tottenham,2,3,2012-13,Premier,England,2013-02-25_West Ham_Tottenham
2013-03-02,Chelsea,West Brom,1,0,2012-13,Premier,England,2013-03-02_Chelsea_West Brom
2013-03-02,Everton,Reading,3,1,2012-13,Premier,England,2013-03-02_Everton_Reading
2013-03-02,Man United,Norwich,4,0,2012-13,Premier,England,2013-03-02_Man United_Norwich
2013-03-02,Southampton,QPR,1,2,2012-13,Premier,England,2013-03-02_Southampton_QPR
2013-03-02,Stoke,West Ham,0,1,2012-13,Premier,England,2013-03-02_Stoke_West Ham
2013-03-02,Sunderland,Fulham,2,2,2012-13,Premier,England,2013-03-02_Sunderland_Fulham
2013-03-02,Swansea,Newcastle,1,0,2012-13,Premier,England,2013-03-02_Swansea_Newcastle
2013-03-02,Wigan,Liverpool,0,4,2012-13,Premier,England,2013-03-02_Wigan_Liverpool
2013-03-03,Tottenham,Arsenal,2,1,2012-13,Premier,England,2013-03-03_Tottenham_Arsenal
2013-03-04,Aston Villa,Man City,0,1,2012-13,Premier,England,2013-03-04_Aston Villa_Man City
2013-03-09,Norwich,Southampton,0,0,2012-13,Premier,England,2013-03-09_Norwich_Southampton
2013-03-09,QPR,Sunderland,3,1,2012-13,Premier,England,2013-03-09_QPR_Sunderland
2013-03-09,Reading,Aston Villa,1,2,2012-13,Premier,England,2013-03-09_Reading_Aston Villa
2013-03-09,West Brom,Swansea,2,1,2012-13,Premier,England,2013-03-09_West Brom_Swansea
2013-03-10,Liverpool,Tottenham,3,2,2012-13,Premier,England,2013-03-10_Liverpool_Tottenham
2013-03-10,Newcastle,Stoke,2,1,2012-13,Premier,England,2013-03-10_Newcastle_Stoke
2013-03-16,Aston Villa,QPR,3,2,2012-13,Premier,England,2013-03-16_Aston Villa_QPR
2013-03-16,Everton,Man City,2,0,2012-13,Premier,England,2013-03-16_Everton_Man City
2013-03-16,Man United,Reading,1,0,2012-13,Premier,England,2013-03-16_Man United_Reading
2013-03-16,Southampton,Liverpool,3,1,2012-13,Premier,England,2013-03-16_Southampton_Liverpool
2013-03-16,Stoke,West Brom,0,0,2012-13,Premier,England,2013-03-16_Stoke_West Brom
2013-03-16,Swansea,Arsenal,0,2,2012-13,Premier,England,2013-03-16_Swansea_Arsenal
2013-03-17,Chelsea,West Ham,2,0,2012-13,Premier,England,2013-03-17_Chelsea_West Ham
2013-03-17,Sunderland,Norwich,1,1,2012-13,Premier,England,2013-03-17_Sunderland_Norwich
2013-03-17,Tottenham,Fulham,0,1,2012-13,Premier,England,2013-03-17_Tottenham_Fulham
2013-03-17,Wigan,Newcastle,2,1,2012-13,Premier,England,2013-03-17_Wigan_Newcastle
2013-03-30,Arsenal,Reading,4,1,2012-13,Premier,England,2013-03-30_Arsenal_Reading
2013-03-30,Everton,Stoke,1,0,2012-13,Premier,England,2013-03-30_Everton_Stoke
2013-03-30,Man City,Newcastle,4,0,2012-13,Premier,England,2013-03-30_Man City_Newcastle
2013-03-30,Southampton,Chelsea,2,1,2012-13,Premier,England,2013-03-30_Southampton_Chelsea
2013-03-30,Sunderland,Man United,0,1,2012-13,Premier,England,2013-03-30_Sunderland_Man United
2013-03-30,Swansea,Tottenham,1,2,2012-13,Premier,England,2013-03-30_Swansea_Tottenham
2013-03-30,West Ham,West Brom,3,1,2012-13,Premier,England,2013-03-30_West Ham_West Brom
2013-03-30,Wigan,Norwich,1,0,2012-13,Premier,England,2013-03-30_Wigan_Norwich
2013-03-31,Aston Villa,Liverpool,1,2,2012-13,Premier,England,2013-03-31_Aston Villa_Liverpool
2013-04-01,Fulham,QPR,3,2,2012-13,Premier,England,2013-04-01_Fulham_QPR
2013-04-06,Norwich,Swansea,2,2,2012-13,Premier,England,2013-04-06_Norwich_Swansea
2013-04-06,Reading,Southampton,0,2,2012-13,Premier,England,2013-04-06_Reading_Southampton
2013-04-06,Stoke,Aston Villa,1,3,2012-13,Premier,England,2013-04-06_Stoke_Aston Villa
2013-04-06,West Brom,Arsenal,1,2,2012-13,Premier,England,2013-04-06_West Brom_Arsenal
2013-04-07,Chelsea,Sunderland,2,1,2012-13,Premier,England,2013-04-07_Chelsea_Sunderland
2013-04-07,Liverpool,West Ham,0,0,2012-13,Premier,England,2013-04-07_Liverpool_West Ham
2013-04-07,Newcastle,Fulham,1,0,2012-13,Premier,England,2013-04-07_Newcastle_Fulham
2013-04-07,QPR,Wigan,1,1,2012-13,Premier,England,2013-04-07_QPR_Wigan
2013-04-07,Tottenham,Everton,2,2,2012-13,Premier,England,2013-04-07_Tottenham_Everton
2013-04-08,Man United,Man City,1,2,2012-13,Premier,England,2013-04-08_Man United_Man City
2013-04-13,Arsenal,Norwich,3,1,2012-13,Premier,England,2013-04-13_Arsenal_Norwich
2013-04-13,Aston Villa,Fulham,1,1,2012-13,Premier,England,2013-04-13_Aston Villa_Fulham
2013-04-13,Everton,QPR,2,0,2012-13,Premier,England,2013-04-13_Everton_QPR
2013-04-13,Reading,Liverpool,0,0,2012-13,Premier,England,2013-04-13_Reading_Liverpool
2013-04-13,Southampton,West Ham,1,1,2012-13,Premier,England,2013-04-13_Southampton_West Ham
2013-04-14,Newcastle,Sunderland,0,3,2012-13,Premier,England,2013-04-14_Newcastle_Sunderland
2013-04-14,Stoke,Man United,0,2,2012-13,Premier,England,2013-04-14_Stoke_Man United
2013-04-16,Arsenal,Everton,0,0,2012-13,Premier,England,2013-04-16_Arsenal_Everton
2013-04-17,Fulham,Chelsea,0,3,2012-13,Premier,England,2013-04-17_Fulham_Chelsea
2013-04-17,Man City,Wigan,1,0,2012-13,Premier,England,2013-04-17_Man City_Wigan
2013-04-17,West Ham,Man United,2,2,2012-13,Premier,England,2013-04-17_West Ham_Man United
2013-04-20,Fulham,Arsenal,0,1,2012-13,Premier,England,2013-04-20_Fulham_Arsenal
2013-04-20,Norwich,Reading,2,1,2012-13,Premier,England,2013-04-20_Norwich_Reading
2013-04-20,QPR,Stoke,0,2,2012-13,Premier,England,2013-04-20_QPR_Stoke
2013-04-20,Sunderland,Everton,1,0,2012-13,Premier,England,2013-04-20_Sunderland_Everton
2013-04-20,Swansea,Southampton,0,0,2012-13,Premier,England,2013-04-20_Swansea_Southampton
2013-04-20,West Brom,Newcastle,1,1,2012-13,Premier,England,2013-04-20_West Brom_Newcastle
2013-04-20,West Ham,Wigan,2,0,2012-13,Premier,England,2013-04-20_West Ham_Wigan
2013-04-21,Liverpool,Chelsea,2,2,2012-13,Premier,England,2013-04-21_Liverpool_Chelsea
2013-04-21,Tottenham,Man City,3,1,2012-13,Premier,England,2013-04-21_Tottenham_Man City
2013-04-22,Man United,Aston Villa,3,0,2012-13,Premier,England,2013-04-22_Man United_Aston Villa
2013-04-27,Everton,Fulham,1,0,2012-13,Premier,England,2013-04-27_Everton_Fulham
2013-04-27,Man City,West Ham,2,1,2012-13,Premier,England,2013-04-27_Man City_West Ham
2013-04-27,Newcastle,Liverpool,0,6,2012-13,Premier,England,2013-04-27_Newcastle_Liverpool
2013-04-27,Southampton,West Brom,0,3,2012-13,Premier,England,2013-04-27_Southampton_West Brom
2013-04-27,Stoke,Norwich,1,0,2012-13,Premier,England,2013-04-27_Stoke_Norwich
2013-04-27,Wigan,Tottenham,2,2,2012-13,Premier,England,2013-04-27_Wigan_Tottenham
2013-04-28,Arsenal,Man United,1,1,2012-13,Premier,England,2013-04-28_Arsenal_Man United
2013-04-28,Chelsea,Swansea,2,0,2012-13,Premier,England,2013-04-28_Chelsea_Swansea
2013-04-28,Reading,QPR,0,0,2012-13,Premier,England,2013-04-28_Reading_QPR
2013-04-29,Aston Villa,Sunderland,6,1,2012-13,Premier,England,2013-04-29_Aston Villa_Sunderland
2013-05-04,Fulham,Reading,2,4,2012-13,Premier,England,2013-05-04_Fulham_Reading
2013-05-04,Norwich,Aston Villa,1,2,2012-13,Premier,England,2013-05-04_Norwich_Aston Villa
2013-05-04,QPR,Arsenal,0,1,2012-13,Premier,England,2013-05-04_QPR_Arsenal
2013-05-04,Swansea,Man City,0,0,2012-13,Premier,England,2013-05-04_Swansea_Man City
2013-05-04,Tottenham,Southampton,1,0,2012-13,Premier,England,2013-05-04_Tottenham_Southampton
2013-05-04,West Brom,Wigan,2,3,2012-13,Premier,England,2013-05-04_West Brom_Wigan
2013-05-04,West Ham,Newcastle,0,0,2012-13,Premier,England,2013-05-04_West Ham_Newcastle
2013-05-05,Liverpool,Everton,0,0,2012-13,Premier,England,2013-05-05_Liverpool_Everton
2013-05-05,Man United,Chelsea,0,1,2012-13,Premier,England,2013-05-05_Man United_Chelsea
2013-05-06,Sunderland,Stoke,1,1,2012-13,Premier,England,2013-05-06_Sunderland_Stoke
2013-05-07,Man City,West Brom,1,0,2012-13,Premier,England,2013-05-07_Man City_West Brom
2013-05-07,Wigan,Swansea,2,3,2012-13,Premier,England,2013-05-07_Wigan_Swansea
2013-05-08,Chelsea,Tottenham,2,2,2012-13,Premier,England,2013-05-08_Chelsea_Tottenham
